,datetime,latitude,longitude,altitude,speed,course,address,attributes
0,2020-10-22 18:00:19,37.5557435,127.0493858,64.4000015258789,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":0.81,""totalDistance"":6.874783785E7,""motion"":false}"
1,2020-10-22 18:10:20,37.5557551,127.0493873,63.19999694824219,0.0,0.0,,"{""batteryLevel"":96.0,""distance"":1.3,""totalDistance"":6.874783915E7,""motion"":false}"
2,2020-10-22 18:28:30,37.5557472,127.0493873,63.19999694824219,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":0.88,""totalDistance"":6.874784003E7,""motion"":false}"
3,2020-10-22 18:31:01,37.5558536,127.0493362,64.5999984741211,0.0,0.0,,"{""batteryLevel"":100.0,""distance"":12.67,""totalDistance"":6.87478527E7,""motion"":false}"
5,2020-10-22 18:31:45,37.5559483,127.0491557,60.89999771118164,0.0,0.0,,"{""batteryLevel"":99.0,""distance"":20.13,""totalDistance"":6.874787454E7,""motion"":false}"
6,2020-10-22 18:32:07,37.5558755,127.0492632,45.89999771118164,0.0,0.0,,"{""batteryLevel"":99.0,""distance"":12.48,""totalDistance"":6.874788702E7,""motion"":false}"
7,2020-10-22 18:32:32,37.5558301,127.0495242,45.89999771118164,0.0,0.0,,"{""batteryLevel"":99.0,""distance"":23.58,""totalDistance"":6.87479106E7,""motion"":false}"
8,2020-10-22 18:32:52,37.5558438,127.0494897,45.89999771118164,0.0,0.0,,"{""batteryLevel"":99.0,""distance"":3.41,""totalDistance"":6.874791401E7,""motion"":false}"
9,2020-10-22 18:33:12,37.555845,127.0494948,47.099998474121094,0.0,0.0,,"{""batteryLevel"":99.0,""distance"":0.47,""totalDistance"":6.874791448E7,""motion"":false}"
10,2020-10-22 18:33:32,37.5558583,127.0492324,45.89999771118164,0.0,0.0,,"{""batteryLevel"":99.0,""distance"":23.2,""totalDistance"":6.874793768E7,""motion"":false}"
11,2020-10-22 18:33:52,37.5559182,127.0487479,48.39999771118164,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":43.27,""totalDistance"":6.874798095E7,""motion"":false}"
14,2020-10-22 18:34:55,37.5553536,127.0489506,55.89999771118164,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":65.73,""totalDistance"":6.874815936E7,""motion"":false}"
15,2020-10-22 18:35:15,37.5553568,127.0488835,56.0,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":5.93,""totalDistance"":6.874816529E7,""motion"":false}"
16,2020-10-22 18:35:55,37.5556321,127.0487627,56.599998474121094,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":32.45,""totalDistance"":6.874819774E7,""motion"":false}"
17,2020-10-22 18:36:15,37.5549971,127.0483423,56.599998474121094,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":79.83,""totalDistance"":6.874827757E7,""motion"":false}"
18,2020-10-22 18:36:35,37.5549971,127.0483423,54.29999923706055,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":0.0,""totalDistance"":6.874827757E7,""motion"":false}"
19,2020-10-22 18:37:15,37.5549643,127.0479304,51.79999923706055,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":36.53,""totalDistance"":6.87483141E7,""motion"":false}"
20,2020-10-22 18:37:35,37.5551932,127.046683,59.19999694824219,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":112.99,""totalDistance"":6.874842709E7,""motion"":false}"
24,2020-10-22 18:39:02,37.5547995,127.0453693,55.599998474121094,0.0,0.0,,"{""batteryLevel"":98.0,""distance"":0.0,""totalDistance"":6.874858304E7,""motion"":false}"
26,2020-10-22 18:40:02,37.5543823,127.0444409,59.19999694824219,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":68.82,""totalDistance"":6.874867728E7,""motion"":false}"
27,2020-10-22 18:40:22,37.5543056,127.044362,58.69999694824219,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":11.02,""totalDistance"":6.87486883E7,""motion"":false}"
29,2020-10-22 18:41:02,37.5543848,127.0440478,59.599998474121094,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":28.76,""totalDistance"":6.874872497E7,""motion"":false}"
30,2020-10-22 18:41:42,37.5544808,127.0437689,62.79999923706055,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":26.83,""totalDistance"":6.87487518E7,""motion"":false}"
31,2020-10-22 18:42:02,37.5545261,127.0438429,59.69999694824219,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":8.25,""totalDistance"":6.874876005E7,""motion"":false}"
34,2020-10-22 18:43:45,37.5554421,127.0436725,50.29999923706055,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":54.84,""totalDistance"":6.874891914E7,""motion"":false}"
35,2020-10-22 18:44:05,37.5554365,127.0436552,46.0,0.0,0.0,,"{""batteryLevel"":97.0,""distance"":1.65,""totalDistance"":6.874892079E7,""motion"":false}"
37,2020-10-22 18:45:07,37.5543336,127.0453725,55.89999771118164,0.0,0.0,,"{""batteryLevel"":96.0,""distance"":114.83,""totalDistance"":6.874911585E7,""motion"":false}"
38,2020-10-22 18:45:37,37.5514441,127.0439149,37.29999923706055,0.0,0.0,,"{""batteryLevel"":96.0,""distance"":346.43,""totalDistance"":6.874946228E7,""motion"":false}"
41,2020-10-22 18:47:19,37.5454815,127.0525031,72.0,0.0,0.0,,"{""batteryLevel"":96.0,""distance"":420.12,""totalDistance"":6.875050878E7,""motion"":false}"
42,2020-10-22 18:47:58,37.5443128,127.0568075,48.599998474121094,0.0,0.0,,"{""batteryLevel"":96.0,""distance"":401.58,""totalDistance"":6.875091036E7,""motion"":false}"
43,2020-10-22 18:48:38,37.544257,127.0568318,48.599998474121094,0.0,0.0,,"{""batteryLevel"":96.0,""distance"":6.57,""totalDistance"":6.875091693E7,""motion"":false}"
45,2020-10-22 18:49:40,37.5417961,127.0655046,48.599998474121094,0.0,0.0,,"{""batteryLevel"":95.0,""distance"":570.64,""totalDistance"":6.87517338E7,""motion"":false}"
46,2020-10-22 18:50:01,37.5444197,127.0566577,53.5,0.0,0.0,,"{""batteryLevel"":95.0,""distance"":833.7,""totalDistance"":6.87525675E7,""motion"":false}"
47,2020-10-22 18:50:21,37.5444197,127.0566577,48.599998474121094,0.0,0.0,,"{""batteryLevel"":95.0,""distance"":0.0,""totalDistance"":6.87525675E7,""motion"":false}"
49,2020-10-22 18:51:14,37.5397455,127.0703126,48.89999771118164,0.0,0.0,,"{""batteryLevel"":95.0,""distance"":118.6,""totalDistance"":6.875388146E7,""motion"":false}"
54,2020-10-22 18:54:20,37.5380951,127.0908701,49.0,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":279.62,""totalDistance"":6.875575207E7,""motion"":false}"
56,2020-10-22 18:55:15,37.5347241,127.0949957,45.79999923706055,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":3.42,""totalDistance"":6.875628182E7,""motion"":false}"
59,2020-10-22 18:56:42,37.5270887,127.0998501,47.19999694824219,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":0.0,""totalDistance"":6.875723371E7,""motion"":false}"
60,2020-10-22 18:57:02,37.5270887,127.0998501,45.599998474121094,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":0.0,""totalDistance"":6.875723371E7,""motion"":false}"
61,2020-10-22 18:57:22,37.5205923,127.1038886,45.599998474121094,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":806.29,""totalDistance"":6.875804E7,""motion"":false}"
62,2020-10-22 18:57:42,37.5204281,127.103989,39.69999694824219,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":20.31,""totalDistance"":6.875806031E7,""motion"":false}"
63,2020-10-22 18:58:55,37.5135431,127.1009672,28.700000762939453,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":811.55,""totalDistance"":6.875887186E7,""motion"":false}"
64,2020-10-22 18:59:35,37.5131011,127.0996134,28.0,0.0,0.0,,"{""batteryLevel"":94.0,""distance"":129.27,""totalDistance"":6.875900113E7,""motion"":false}"
65,2020-10-22 18:59:55,37.5131021,127.0996165,27.80000114440918,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":0.3,""totalDistance"":6.875900143E7,""motion"":false}"
66,2020-10-22 19:00:16,37.5131019,127.0996174,27.80000114440918,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":0.08,""totalDistance"":6.875900151E7,""motion"":false}"
67,2020-10-22 19:00:55,37.5116586,127.0873954,28.700000762939453,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":1091.11,""totalDistance"":6.876009262E7,""motion"":false}"
68,2020-10-22 19:01:16,37.5116129,127.0869997,28.5,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":35.31,""totalDistance"":6.876012793E7,""motion"":false}"
69,2020-10-22 19:01:54,37.5116129,127.0869997,28.5,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":0.0,""totalDistance"":6.876012793E7,""motion"":false}"
70,2020-10-22 19:02:14,37.5178915,127.0854736,28.5,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":711.8,""totalDistance"":6.876083973E7,""motion"":false}"
71,2020-10-22 19:02:34,37.5190613,127.0901669,0.0,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":434.37,""totalDistance"":6.87612741E7,""motion"":false}"
72,2020-10-22 19:02:54,37.5191483,127.0915078,0.0,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":118.79,""totalDistance"":6.876139289E7,""motion"":false}"
73,2020-10-22 19:03:14,37.5169828,127.0848031,0.0,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":639.19,""totalDistance"":6.876203208E7,""motion"":false}"
74,2020-10-22 19:03:34,37.5169828,127.0848031,0.0,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":0.0,""totalDistance"":6.876203208E7,""motion"":false}"
75,2020-10-22 19:03:58,37.5109461,127.0734942,26.899999618530273,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":1203.63,""totalDistance"":6.876323571E7,""motion"":false}"
76,2020-10-22 19:04:36,37.5109461,127.0734942,26.899999618530273,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":0.0,""totalDistance"":6.876323571E7,""motion"":false}"
77,2020-10-22 19:04:58,37.5111041,127.0737932,31.30000114440918,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":31.72,""totalDistance"":6.876326743E7,""motion"":false}"
78,2020-10-22 19:05:19,37.5110979,127.0737836,31.30000114440918,0.0,0.0,,"{""batteryLevel"":93.0,""distance"":1.09,""totalDistance"":6.876326852E7,""motion"":false}"
79,2020-10-22 19:06:00,37.5110846,127.0737866,31.30000114440918,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":1.5,""totalDistance"":6.876327002E7,""motion"":false}"
80,2020-10-22 19:06:20,37.5110846,127.0737866,31.30000114440918,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":0.0,""totalDistance"":6.876327002E7,""motion"":false}"
81,2020-10-22 19:06:41,37.5110846,127.0737866,31.30000114440918,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":0.0,""totalDistance"":6.876327002E7,""motion"":false}"
82,2020-10-22 19:07:03,37.5045481,127.0488272,0.0,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":2321.08,""totalDistance"":6.87655911E7,""motion"":false}"
83,2020-10-22 19:07:23,37.5045518,127.0488377,34.599998474121094,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":1.01,""totalDistance"":6.876559211E7,""motion"":false}"
84,2020-10-22 19:07:43,37.5045532,127.0488377,34.599998474121094,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":0.16,""totalDistance"":6.876559227E7,""motion"":false}"
85,2020-10-22 19:08:22,37.504544,127.0488277,34.599998474121094,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":1.35,""totalDistance"":6.876559362E7,""motion"":false}"
86,2020-10-22 19:08:42,37.5060307,127.0539538,34.599998474121094,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":481.99,""totalDistance"":6.876607561E7,""motion"":false}"
87,2020-10-22 19:09:02,37.5022326,127.0422143,0.0,0.0,0.0,,"{""batteryLevel"":92.0,""distance"":1119.62,""totalDistance"":6.876719523E7,""motion"":false}"
88,2020-10-22 19:09:23,37.5004868,127.0359484,48.89999771118164,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":586.5,""totalDistance"":6.876778173E7,""motion"":false}"
89,2020-10-22 19:09:44,37.5004911,127.0359423,48.89999771118164,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":0.72,""totalDistance"":6.876778245E7,""motion"":false}"
90,2020-10-22 19:10:17,37.5004883,127.0359404,48.89999771118164,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":0.35,""totalDistance"":6.87677828E7,""motion"":false}"
91,2020-10-22 19:10:37,37.501103,127.0381888,48.89999771118164,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":210.03,""totalDistance"":6.876799283E7,""motion"":false}"
92,2020-10-22 19:10:57,37.501103,127.0381888,0.0,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":0.0,""totalDistance"":6.876799283E7,""motion"":false}"
93,2020-10-22 19:11:17,37.5007704,127.0375179,0.0,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":69.87,""totalDistance"":6.87680627E7,""motion"":false}"
94,2020-10-22 19:11:40,37.498092,127.0282526,29.200000762939453,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":870.91,""totalDistance"":6.876893361E7,""motion"":false}"
95,2020-10-22 19:12:01,37.497802,127.0273796,28.30000114440918,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":83.59,""totalDistance"":6.87690172E7,""motion"":false}"
96,2020-10-22 19:12:21,37.4978107,127.0274222,28.30000114440918,0.0,0.0,,"{""batteryLevel"":91.0,""distance"":3.89,""totalDistance"":6.876902109E7,""motion"":false}"
97,2020-10-22 19:12:58,37.497808,127.0274063,28.30000114440918,0.0,0.0,,"{""batteryLevel"":90.0,""distance"":1.44,""totalDistance"":6.876902253E7,""motion"":false}"
98,2020-10-22 19:13:35,37.4978186,127.0274217,28.30000114440918,0.0,0.0,,"{""batteryLevel"":90.0,""distance"":1.8,""totalDistance"":6.876902433E7,""motion"":false}"
99,2020-10-22 19:14:14,37.4978186,127.0274217,28.30000114440918,0.0,0.0,,"{""batteryLevel"":90.0,""distance"":0.0,""totalDistance"":6.876902433E7,""motion"":false}"
100,2020-10-22 19:14:36,37.4940545,127.0149162,28.5,0.0,0.0,,"{""batteryLevel"":90.0,""distance"":1181.3,""totalDistance"":6.877020563E7,""motion"":false}"
101,2020-10-22 19:15:16,37.4939211,127.0144638,33.69999694824219,0.0,0.0,,"{""batteryLevel"":90.0,""distance"":42.63,""totalDistance"":6.877024826E7,""motion"":false}"
102,2020-10-22 19:15:38,37.4939202,127.0144679,29.200000762939453,0.0,0.0,,"{""batteryLevel"":90.0,""distance"":0.38,""totalDistance"":6.877024864E7,""motion"":false}"
103,2020-10-22 19:16:16,37.4947617,127.0207427,29.200000762939453,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":562.07,""totalDistance"":6.877081071E7,""motion"":false}"
104,2020-10-22 19:16:37,37.4972574,127.0257756,29.200000762939453,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":524.19,""totalDistance"":6.87713349E7,""motion"":false}"
105,2020-10-22 19:16:57,37.4904462,127.0056417,0.0,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":1933.18,""totalDistance"":6.877326808E7,""motion"":false}"
106,2020-10-22 19:17:18,37.4917051,127.0070419,39.79999923706055,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":186.91,""totalDistance"":6.877345499E7,""motion"":false}"
107,2020-10-22 19:17:38,37.4917045,127.0070571,39.79999923706055,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":1.34,""totalDistance"":6.877345633E7,""motion"":false}"
108,2020-10-22 19:17:58,37.4917139,127.0070663,39.79999923706055,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":1.32,""totalDistance"":6.877345765E7,""motion"":false}"
109,2020-10-22 19:18:37,37.4917139,127.0070663,39.79999923706055,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":0.0,""totalDistance"":6.877345765E7,""motion"":false}"
110,2020-10-22 19:18:57,37.4917139,127.0070663,39.79999923706055,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":0.0,""totalDistance"":6.877345765E7,""motion"":false}"
111,2020-10-22 19:19:17,37.4933207,127.012018,0.0,0.0,0.0,,"{""batteryLevel"":89.0,""distance"":472.52,""totalDistance"":6.877393017E7,""motion"":false}"
112,2020-10-22 19:19:38,37.4816248,126.9982768,38.19999694824219,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":1780.0,""totalDistance"":6.877571017E7,""motion"":false}"
113,2020-10-22 19:19:58,37.4815321,126.997767,38.19999694824219,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":46.2,""totalDistance"":6.877575637E7,""motion"":false}"
114,2020-10-22 19:20:39,37.4815321,126.997767,0.0,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":0.0,""totalDistance"":6.877575637E7,""motion"":false}"
115,2020-10-22 19:21:00,37.4815321,126.997767,0.0,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":0.0,""totalDistance"":6.877575637E7,""motion"":false}"
116,2020-10-22 19:21:20,37.4815321,126.997767,0.0,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":0.0,""totalDistance"":6.877575637E7,""motion"":false}"
117,2020-10-22 19:21:41,37.4815321,126.997767,0.0,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":0.0,""totalDistance"":6.877575637E7,""motion"":false}"
118,2020-10-22 19:22:03,37.4765727,126.9820949,28.80000114440918,0.0,0.0,,"{""batteryLevel"":88.0,""distance"":1490.5,""totalDistance"":6.877724687E7,""motion"":false}"
119,2020-10-22 19:22:29,37.4993869,126.9795308,43.099998474121094,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":2549.74,""totalDistance"":6.877979661E7,""motion"":false}"
120,2020-10-22 19:22:55,37.4765727,126.9815813,33.0,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":2546.12,""totalDistance"":6.878234273E7,""motion"":false}"
121,2020-10-22 19:23:17,37.4765684,126.981398,33.0,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":16.2,""totalDistance"":6.878235893E7,""motion"":false}"
122,2020-10-22 19:23:57,37.4765028,126.9811512,36.5,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":22.99,""totalDistance"":6.878238192E7,""motion"":false}"
124,2020-10-22 19:24:45,37.4759147,126.981259,41.5,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":25.86,""totalDistance"":6.878244847E7,""motion"":false}"
128,2020-10-22 19:26:21,37.4758882,126.9803561,46.599998474121094,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":37.54,""totalDistance"":6.878253488E7,""motion"":false}"
129,2020-10-22 19:26:41,37.4758824,126.9803459,46.39999771118164,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":1.11,""totalDistance"":6.878253599E7,""motion"":false}"
130,2020-10-22 19:27:01,37.4758981,126.9803182,46.39999771118164,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":3.01,""totalDistance"":6.8782539E7,""motion"":false}"
131,2020-10-22 19:27:22,37.4758959,126.9803263,46.39999771118164,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":0.76,""totalDistance"":6.878253976E7,""motion"":false}"
132,2020-10-22 19:27:42,37.4758936,126.9803202,46.39999771118164,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":0.6,""totalDistance"":6.878254036E7,""motion"":false}"
133,2020-10-22 19:28:02,37.4758934,126.9803208,46.39999771118164,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":0.06,""totalDistance"":6.878254042E7,""motion"":false}"
134,2020-10-22 19:28:22,37.4758959,126.9803263,46.39999771118164,0.0,0.0,,"{""batteryLevel"":87.0,""distance"":0.56,""totalDistance"":6.878254098E7,""motion"":false}"
135,2020-10-22 19:28:42,37.4758933,126.9803239,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.36,""totalDistance"":6.878254134E7,""motion"":false}"
136,2020-10-22 19:29:04,37.4758938,126.9803197,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.38,""totalDistance"":6.878254172E7,""motion"":false}"
137,2020-10-22 19:29:24,37.4758948,126.9803231,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.32,""totalDistance"":6.878254204E7,""motion"":false}"
138,2020-10-22 19:29:44,37.4758891,126.9803293,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.84,""totalDistance"":6.878254288E7,""motion"":false}"
139,2020-10-22 19:30:04,37.4758897,126.9803286,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.09,""totalDistance"":6.878254297E7,""motion"":false}"
140,2020-10-22 19:30:24,37.4759009,126.9803172,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":1.6,""totalDistance"":6.878254457E7,""motion"":false}"
141,2020-10-22 19:30:44,37.4758897,126.9803286,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":1.6,""totalDistance"":6.878254617E7,""motion"":false}"
142,2020-10-22 19:31:05,37.4758934,126.9803208,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.8,""totalDistance"":6.878254697E7,""motion"":false}"
143,2020-10-22 19:31:25,37.4759009,126.9803172,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.89,""totalDistance"":6.878254786E7,""motion"":false}"
144,2020-10-22 19:31:45,37.4759024,126.9803166,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.18,""totalDistance"":6.878254804E7,""motion"":false}"
145,2020-10-22 19:32:05,37.475905,126.980315,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.32,""totalDistance"":6.878254836E7,""motion"":false}"
146,2020-10-22 19:32:25,37.4758959,126.9803263,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":1.42,""totalDistance"":6.878254978E7,""motion"":false}"
147,2020-10-22 19:32:46,37.4758897,126.9803286,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.72,""totalDistance"":6.87825505E7,""motion"":false}"
148,2020-10-22 19:33:06,37.475892,126.9803247,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.43,""totalDistance"":6.878255093E7,""motion"":false}"
149,2020-10-22 19:33:26,37.4758948,126.9803231,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.34,""totalDistance"":6.878255127E7,""motion"":false}"
150,2020-10-22 19:33:46,37.4758926,126.9803245,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.27,""totalDistance"":6.878255154E7,""motion"":false}"
151,2020-10-22 19:34:07,37.4758936,126.9803202,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.4,""totalDistance"":6.878255194E7,""motion"":false}"
152,2020-10-22 19:34:27,37.4758913,126.9803265,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.61,""totalDistance"":6.878255255E7,""motion"":false}"
153,2020-10-22 19:34:47,37.4758926,126.9803245,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.23,""totalDistance"":6.878255278E7,""motion"":false}"
154,2020-10-22 19:35:07,37.4758891,126.9803293,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.58,""totalDistance"":6.878255336E7,""motion"":false}"
155,2020-10-22 19:35:47,37.4758959,126.9803263,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.8,""totalDistance"":6.878255416E7,""motion"":false}"
156,2020-10-22 19:36:08,37.4758897,126.9803286,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.72,""totalDistance"":6.878255488E7,""motion"":false}"
157,2020-10-22 19:36:28,37.475892,126.9803247,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.43,""totalDistance"":6.878255531E7,""motion"":false}"
158,2020-10-22 19:36:48,37.475903,126.9803194,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":1.31,""totalDistance"":6.878255662E7,""motion"":false}"
159,2020-10-22 19:37:08,37.4758875,126.9803582,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":3.84,""totalDistance"":6.878256046E7,""motion"":false}"
160,2020-10-22 19:37:28,37.4758851,126.9803642,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.59,""totalDistance"":6.878256105E7,""motion"":false}"
161,2020-10-22 19:37:48,37.4758843,126.9803612,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.28,""totalDistance"":6.878256133E7,""motion"":false}"
162,2020-10-22 19:38:09,37.4758844,126.9803637,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.22,""totalDistance"":6.878256155E7,""motion"":false}"
163,2020-10-22 19:38:29,37.4758844,126.9803629,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.07,""totalDistance"":6.878256162E7,""motion"":false}"
164,2020-10-22 19:39:10,37.4758847,126.980362,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.09,""totalDistance"":6.878256171E7,""motion"":false}"
165,2020-10-22 19:39:30,37.4758851,126.9803642,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.2,""totalDistance"":6.878256191E7,""motion"":false}"
166,2020-10-22 19:39:50,37.4758849,126.9803635,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.07,""totalDistance"":6.878256198E7,""motion"":false}"
167,2020-10-22 19:40:10,37.475885,126.9803646,46.39999771118164,0.0,0.0,,"{""batteryLevel"":86.0,""distance"":0.1,""totalDistance"":6.878256208E7,""motion"":false}"
168,2020-10-22 19:40:30,37.4758843,126.9803613,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.3,""totalDistance"":6.878256238E7,""motion"":false}"
169,2020-10-22 19:40:50,37.4758851,126.9803642,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.27,""totalDistance"":6.878256265E7,""motion"":false}"
170,2020-10-22 19:41:11,37.4758842,126.9803606,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.33,""totalDistance"":6.878256298E7,""motion"":false}"
171,2020-10-22 19:41:31,37.4758849,126.9803635,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.27,""totalDistance"":6.878256325E7,""motion"":false}"
172,2020-10-22 19:41:51,37.4758843,126.9803612,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.21,""totalDistance"":6.878256346E7,""motion"":false}"
173,2020-10-22 19:42:11,37.4758845,126.980362,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.07,""totalDistance"":6.878256353E7,""motion"":false}"
174,2020-10-22 19:42:31,37.4758849,126.9803635,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.14,""totalDistance"":6.878256367E7,""motion"":false}"
175,2020-10-22 19:42:51,37.4758843,126.9803613,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.21,""totalDistance"":6.878256388E7,""motion"":false}"
176,2020-10-22 19:43:12,37.475885,126.9803606,46.39999771118164,0.0,0.0,,"{""batteryLevel"":85.0,""distance"":0.1,""totalDistance"":6.878256398E7,""motion"":false}"
